group_,gen_sp,common,YearEndCDa,status,Latitude,Longitude,county_ori,WaterBody,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2005,unknown,42.2650201,-89.095106,Winnebago,Rock River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2005,,42.2656,-88.6089,McHenry,Kishwaukee River,,,,,,,,,,,,
Fishes,Piaractus brachypomus,"Pirapatinga, Red-Bellied Pacu",2005,failed,42.26572476,-88.13281455,Lake,Bangs Lake,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2011,,42.26661,-88.60875,McHenry,Kishwaukee River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2010,Collected,42.271537,-88.129332,Lake,Bangs Lake,,,,,,,,,,,,
Fishes,Alosa sapidissima,American Shad,1874,failed,42.274006,-89.088135,Winnebago,Rock River,,,,,,,,,,,,
Plants,Acorus calamus,"Calamus, Sweet Flag",1990,,42.27781827,-88.24791712,McHenry,,,,,,,,,,,,,
Plants,Lythrum hyssopifolia,Hyssop Loosestrife,2011,,42.28938,-88.41617,McHenry,,,,,,,,,,,,,
Plants,Lythrum hyssopifolia,Hyssop Loosestrife,2011,,42.28938,-88.41617,McHenry,,,,,,,,,,,,,
Plants,Mentha x piperita,Peppermint,1998,,42.29084585,-88.90989118,Boone,Beaver Creek,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,42.296401,-88.353772,McHenry,,,,,,,,,,,,,
Plants,Lycopus europaeus,Gypsywort,2008,collected,42.296401,-88.353772,McHenry,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,42.296401,-88.353772,McHenry,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,42.296401,-88.353772,McHenry,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,42.296401,-88.353772,McHenry,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,42.296401,-88.353772,McHenry,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,42.296401,-88.353772,McHenry,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,42.296401,-88.353772,McHenry,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,42.296401,-88.353772,McHenry,,,,,,,,,,,,,
Plants,Egeria densa,Brazilian Waterweed,2008,,42.2971,-87.9845,Lake,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,42.298948,-88.834228,Boone,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,42.298948,-88.834228,Boone,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,42.298948,-88.834228,Boone,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,42.298948,-88.834228,Boone,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1981,,42.30533492,-87.89522183,Lake,,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1974,,42.30792217,-89.14406475,Winnebago,North Fork Kent Creek,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1997,,42.30851,-88.25131,McHenry,Fox River,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1999,,42.30929,-87.83592,Lake,trib. Lake Michigan,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,1999,,42.30929,-87.83592,Lake,trib. Lake Michigan,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,42.311119,-89.08163,Winnebago,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,42.311119,-89.08163,Winnebago,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,42.311119,-89.08163,Winnebago,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,42.311119,-89.08163,Winnebago,,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,2008,collected,42.313322,-87.983801,Lake,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,42.313322,-87.983801,Lake,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,42.313322,-87.983801,Lake,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,42.313322,-87.983801,Lake,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,42.313322,-87.983801,Lake,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,42.313322,-87.983801,Lake,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,42.313322,-87.983801,Lake,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,42.313322,-87.983801,Lake,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,1997,,42.3156,-89.1469,Winnebago,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,1996,,42.32132106,-88.26731685,McHenry,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1988,collected,42.322001,-88.132324,Lake,,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,1913,,42.3333,-88.4667,McHenry,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,1991,,42.3333,-88.4667,McHenry,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,1957,,42.3333,-88.4667,McHenry,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,1989,,42.33494534,-88.03382279,Lake,,,,,,,,,,,,,
Fishes,Oncorhynchus kisutch,Coho Salmon,2002,,42.34,-87.84,Lake,S. Br. Waukegan River,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1988,,42.343542,-88.034005,Lake,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1988,,42.34427597,-88.03336261,Lake,Avon-fremont Ditch,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,Collected,42.346017,-87.991008,Lake,Gages Lake,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,Collected,42.354941,-88.000843,Lake,Gages Lake,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,2000,,42.35763,-87.83567,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Oncorhynchus kisutch,Coho Salmon,2000,,42.35763,-87.83567,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,2000,,42.35763,-87.83567,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1997,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,1997,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Oncorhynchus kisutch,Coho Salmon,1997,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Oncorhynchus kisutch,Coho Salmon,1997,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1998,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1998,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,2003,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Poecilia latipinna,Sailfin Molly,1998,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Poecilia latipinna,Sailfin Molly,1998,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1997,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1997,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Fishes,Gasterosteus aculeatus,Threespine Stickleback,1997,,42.35956,-87.83732,Lake,Waukegan River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2002,,42.36391501,-90.4425253,Jo Daviess,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1977,,42.36479144,-88.22825893,McHenry,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1977,,42.3669427,-88.19903617,McHenry,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2001,,42.36722,-88.12657,Lake,Squaw Creek,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2010,Collected,42.368822,-88.08331,Lake,Round Lake,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,Collected,42.368822,-88.08331,Lake,Round Lake,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,Collected,42.374573,-88.014173,Lake,Third Lake,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2001,collected,42.375021,-88.137305,Lake,Squaw Creek,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2010,Collected,42.381265,-88.1256,Lake,Long Lake,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,,,42.3833,-88.2833,McHenry,,,,,,,,,,,,,
Plants,Butomus umbellatus,Flowering Rush,2009,collected,42.387803,-90.469089,Jo Daviess,Mississippi River,,,,,,,,,,,,
Plants,Eichhornia crassipes,Common Water Hyacinth,2000,failed,42.39072,-87.9916,Lake,Grandwood Park Lake,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,42.393139,-90.235822,Jo Daviess,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,42.393139,-90.235822,Jo Daviess,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,42.393139,-90.235822,Jo Daviess,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,42.393139,-90.235822,Jo Daviess,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1992,,42.40972,-87.80696,Lake,Dead River,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1999,,42.41593772,-88.9776284,Winnebago,South Kinnikinnick Creek,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2005,,42.41782,-87.94706,Lake,Old Mill Creek,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,Collected,42.419005,-90.15536,Jo Daviess,Apple Canyon Lake,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2005,,42.4196,-88.0813,Lake,Cedar Lake,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,42.42468,-88.08304,Lake,Cedar Lake,,,,,,,,,,,,
Plants,Glyceria maxima,Reed Mannagrass,2006,unknown,42.4285,-87.8136,Lake,,,,,,,,,,,,,
Plants,Juncus compressus,Roundfruit Rush,2005,,42.42856,-87.9494,Lake,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,1977,,42.43725701,-88.22805022,McHenry,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1977,,42.43737898,-88.18886329,Lake,Mud Lake,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1978,,42.43737898,-88.18886329,Lake,Mud Lake,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1990,,42.44,-90.05,Jo Daviess,Apple River,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,2005,,42.44,-90.04,Jo Daviess,Clear Creek,,,,,,,,,,,,
Fishes,Oncorhynchus mykiss,Rainbow Trout,1964,,42.44355615,-88.24751248,McHenry,Nippersink Creek,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2009,,42.4441,-88.19199,Lake,,,,,,,,,,,,,
Plants,Eichhornia crassipes,Common Water Hyacinth,2012,,42.44752,-88.12405,Lake,Spring Lake,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,42.44814,-88.18864,Lake,Turner Lake,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1975,,42.45182857,-88.14958798,Lake,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1978,,42.4519736,-88.18888522,Lake,Turner Lake,,,,,,,,,,,,
Reptiles-Crocodilians,Alligator mississippiensis,American Alligator,2005,failed,42.45349655,-88.07320193,Lake,East Loon Lake,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2005,,42.4614,-87.96292,Lake,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1988,,42.47112,-88.17794,Lake,Fox River,,,,,,,,,,,,
Plants,Juncus compressus,Roundfruit Rush,2005,,42.47167,-87.96223,Lake,,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1960,,42.47258201,-89.07340248,Winnebago,Rock River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,42.4789,-88.17865,Lake,Fox River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2011,Collected,42.482977,-87.945099,Lake,Sterling Lake,,,,,,,,,,,,
Plants,Juncus compressus,Roundfruit Rush,2005,,42.48452,-87.94768,Lake,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2010,,42.49069,-88.32557,McHenry,North Branch Nippersink Creek,,,,,,,,,,,,
Plants,Lycopus europaeus,Gypsywort,1976,,42.49088708,-88.28678655,McHenry,,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1986,,42.49472,-88.66078,McHenry,Piscasaw Creek,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,1998,,41.91537,-88.12976,DuPage,Mallard Lake,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2001,,41.6419,-87.53044,Cook,Powderhorn Lake,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,1993,,41.8283083,-88.1433083,DuPage,Herrick Lake,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,2002,,42.1131889,-88.1665583,Cook,Crabtree Lake,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2011,,41.6778361,-87.5914972,Cook,Lake Calumet,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2012,,41.6778361,-87.5914972,Cook,Lake Calumet,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1932,,42.465375,-88.1364777,Lake,Lake Marie,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1938,,42.3914833,-88.033177,Lake,Fourth Lake,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1971,,41.8284056,-88.0523305,DuPage,Meadow Lake,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,,,42.3914833,-88.033177,Lake,Fourth Lake,,,,,,,,,,,,
Plants,Juncus compressus,Roundfruit Rush,1986,,42.3771278,-88.127227,Lake,Long Lake,,,,,,,,,,,,
